YEAR,Team,DATE,LOCATION,OPPONENT,RESULT,TEAMSCORE,OPPSCORE,RECORD,WAB,ADJO,ADJD,OPPP,OEFG%,OTO%,OOR%,OFTR,DPPP,DEFG%,DTO%,DOR%,DFTR
2019,Arizona St.,Sat 2-16,A,Utah,W,98,87,17-8,-0.5,133.4,105.3,134.7,61.9,13.7,37.5,38.1,119.6,61.5,17.9,28.1,69.2
2019,Arizona St.,Wed 2-20,H,Stanford,W,80,62,18-8,-0.4,116.6,96.4,115.4,60.6,18.8,30,51.9,89.5,39.3,18.8,31.7,51.8
2019,Arizona St.,Sun 2-24,H,California,W,69,59,19-8,-0.3,100.8,94.9,107.2,48.2,17.1,34.3,38.2,91.7,45.4,26.4,34.3,22.2
2019,Arizona St.,Thu 2-28,A,Oregon,L,51,79,19-9,-0.6,89.8,105,74.5,34.9,20.4,27.5,49.1,115.4,56.6,21.9,50,26.2
2019,Arizona St.,Sun 3-03,A,Oregon St.,W,74,71,20-9,-0.1,111.3,100.1,111.5,54.7,10.6,22.9,47.2,107,44.6,19.6,33.3,48.2
2019,Arizona St.,Sat 3-09,A,Arizona,W,72,64,21-9,0.3,102.3,87.3,97.5,53.9,21.7,15.6,49,86.7,46.9,23,12.1,56.3
2019,Arizona St.,Fri 3-15,N,Oregon,L,75,79,22-10,0.2,117.8,105.8,104.8,47.3,19.6,33.3,56.4,110.4,49.3,11.2,38.1,35.8
2019,Arizona St.,Thu 3-14,N,UCLA,W,83,72,22-9,0.7,120.2,95.8,117.4,54.1,14.1,33.3,42.6,101.8,53.6,18.4,20.6,30.4
2019,Arizona St.,Wed 3-20,N,St. John's (11),W,74,65,23-10,0.6,98.9,75.9,92.7,50,26.3,18.2,67.3,81.5,37.7,20.1,30.8,33.3
2019,Arizona St.,Fri 3-22,N,Buffalo (6),L,74,91,23-11,0.2,107.3,111.7,99.4,45.8,14.8,17.1,33.3,122.3,60,20.2,39.4,43.3
2020,Arizona St.,Thu 11-14,H,Central Connecticut,W,90,49,1-1,-0.5,96.1,78.1,114.2,50,14,30.8,50.8,62.2,33.3,29.2,26.1,36.8
2020,Arizona St.,Sun 11-17,H,Rider,W,92,55,2-1,-0.4,102.5,75.6,110.1,48.8,8.4,30,24.4,65.8,40.8,34.7,28.6,23.3
2020,Arizona St.,Sat 11-23,N,St. John's,W,80,67,3-1,0,109.1,90,106.1,50,17.2,31.4,42.6,88.9,40.2,21.2,37.8,33.3
2020,Arizona St.,Sun 11-24,N,Virginia,L,45,48,3-2,-0.4,94.3,86,78.9,46.4,26.3,15.4,23.8,84.2,41.8,22.8,29,14.3
2020,Arizona St.,Tue 11-26,A,Princeton,W,67,65,4-2,-0.1,100.1,96.4,102.8,52.8,12.3,12.5,32.1,99.7,53.5,16.9,22.6,15.8
2020,Arizona St.,Tue 12-03,A,San Francisco,W,71,67,5-2,0.5,101.3,84.8,95.5,46,16.1,21.1,30.6,90.2,42.4,14.8,24.4,24.2
2020,Arizona St.,Sat 12-07,H,Louisiana Lafayette,W,77,65,6-2,0.5,101.2,88.8,104.8,46.3,16.3,35.6,32.8,88.5,51,27.2,16.1,40.8
2020,Arizona St.,Wed 12-11,H,Prairie View A&M,W,88,79,7-2,0.6,108.8,106.7,109.4,50,16.2,23.5,100,98.2,50,24.9,33.3,56.9
2020,Arizona St.,Sat 12-14,H,Georgia,W,79,59,8-2,0.8,96.4,73.2,98.7,53.7,21.2,28.2,23.9,73.7,36.4,23.7,32.6,30.3
2020,Arizona St.,Wed 12-18,N,Saint Mary's,L,56,96,8-3,0.3,82.8,119.1,78.4,38.3,21,23.8,12.5,134.4,73.7,14,17.9,29.8
2020,Arizona St.,Sat 12-21,H,Creighton,L,60,67,8-4,-0.1,95,81.8,87.9,40.8,16.1,24.4,15.4,98.1,50,16.1,25.7,13.1
2020,Arizona St.,Sat 12-28,H,Texas Southern,W,98,81,9-4,0,114,107.5,123.8,66.7,20.2,34.5,33.3,102.3,50.8,27.8,38.9,40
2020,Arizona St.,Sat 1-04,A,Arizona,L,47,75,9-5,-0.3,74.8,88.6,62.9,33.1,20.1,19.1,32.2,100.4,50.8,17.4,29.7,34.9
2020,Arizona St.,Thu 1-09,A,Oregon St.,W,82,76,10-5,0.2,115.1,91.9,110.7,55,16.2,25.7,40,102.6,54,18.9,14.7,62
2020,Arizona St.,Sat 1-11,A,Oregon,L,69,78,10-6,0,109.9,101.8,104.1,46.6,13.6,27,27.1,117.7,59.3,18.1,35.7,42.6
2020,Arizona St.,Thu 1-16,H,Colorado,L,61,68,10-7,-0.6,94,89.7,86.2,38.6,19.8,34.7,15.7,96.1,47.1,18.4,24.2,50
2020,Arizona St.,Sat 1-18,H,Utah,W,83,64,11-7,-0.5,115.8,91.2,117.7,61.2,18.4,25,31,90.7,44.6,25.5,38.9,35.7
2020,Arizona St.,Sat 1-25,H,Arizona,W,66,65,12-7,0,94.6,82.5,87.5,43.1,15.9,26.1,12.5,86.2,45.6,23.9,23.7,31.6
2020,Arizona St.,Wed 1-29,A,Washington St.,L,65,67,12-8,-0.6,88.3,88.7,85.1,45.2,27.5,34.1,23.8,87.7,50,24.9,20,28.6
2020,Arizona St.,Fri 11-08,N,Colorado,L,71,81,0-1,-0.5,92.2,91.6,85.3,44.6,19.2,14.3,27.7,97.3,50.8,21.6,28.6,38.5
2020,Arizona St.,Sat 2-01,A,Washington,W,87,83,13-8,0,119.2,94.1,105.3,52.6,23,29.4,57.9,100.4,46,16.9,22,56.5
2020,Arizona St.,Thu 2-06,H,UCLA,W,84,66,14-8,0.3,121.8,90.7,120.4,62.1,12.9,15.6,29.3,94.6,44,14.3,22.5,37.9
2020,Arizona St.,Sat 2-08,H,USC,W,66,64,15-8,0.6,94.7,87.5,88.3,37.3,21.4,37,29.9,85.6,49.1,32.1,34.2,30.9
2020,Arizona St.,Thu 2-13,A,Stanford,W,74,69,16-8,1.3,118.9,89.9,101.9,59.4,27.5,34.6,30.2,95,58,27.5,16,32
2020,Arizona St.,Sun 2-16,A,California,W,80,75,17-8,1.6,120.5,107,115.3,55.7,13,19.4,56.6,108.1,52.6,14.4,26.5,34.5
2020,Arizona St.,Thu 2-20,H,Oregon,W,77,72,18-8,2.1,111.5,86.3,106.2,55,17.9,28.2,35,99.3,48.4,22.1,34.1,30.6
2020,Arizona St.,Sat 2-29,A,USC,L,61,71,19-10,1.5,95.7,97.2,85.4,38.8,14,15.8,39.7,99.4,59.4,26.6,24.1,43.8
2020,Arizona St.,Thu 3-05,H,Washington,L,83,90,19-11,0.8,124.9,116.2,112.2,48.6,12.2,31.8,25.4,121.6,60.2,18.9,32.3,37.3
2020,Arizona St.,Sat 2-22,H,Oregon St.,W,74,73,19-8,2.3,116.1,104.9,115,55.7,18.7,32.3,37.7,113.5,59.6,23.3,33.3,25
2020,Arizona St.,Thu 2-27,A,UCLA,L,72,75,19-9,1.9,107.3,97.6,101.9,54.4,19.8,19.4,19.3,106.2,50,24.1,43.2,27.4
2020,Arizona St.,Sat 3-07,H,Washington St.,W,83,74,20-11,0.9,103.8,90.3,100.1,45.7,19.3,30.4,36.2,89.2,40.1,24.1,37.5,29.6
2021,Arizona St.,Wed 11-25,N,Rhode Island,W,94,88,1-0,0.2,122.5,108.4,117.9,49.2,15,37.2,75.4,110.4,59.8,21.3,27.3,62.5
2021,Arizona St.,Thu 11-26,N,Villanova,L,74,83,1-1,-0.1,106.5,98.7,101.5,51.7,12.3,11.1,35,113.9,55.2,15.1,32.4,46.6
2021,Arizona St.,Sun 11-29,H,Houston Christian,W,100,77,2-1,-0.1,117.5,100.2,123.9,63.6,13.6,24.2,36.4,95.4,49.2,28.5,33.3,34.4
2021,Arizona St.,Thu 12-03,A,California,W,70,62,3-1,0.2,99.7,86.1,98.1,55.8,19.6,10.7,30.8,86.9,46.4,28,31.4,30.9
2021,Arizona St.,Thu 12-10,H,San Diego St.,L,68,80,3-2,-0.2,104.5,101.2,93.6,45.7,17.9,23.3,37.9,110.1,50.8,16.5,28.9,41
2021,Arizona St.,Sun 12-13,A,Grand Canyon,W,71,70,4-2,0.2,104.5,94.3,98.5,53.5,16.7,12.5,22.8,97.2,53.1,25,14.8,47.9
2021,Arizona St.,Wed 12-16,H,UTEP,L,63,76,4-3,-0.7,87.4,96.5,82.8,40.8,13.1,9.8,35,99.9,55,26.3,29,18.3
2021,Arizona St.,Thu 1-07,H,UCLA,L,75,81,4-4,-1.1,100.1,89.4,93.8,43.1,13.8,26.1,22.2,101.3,52.3,22.5,28.6,37.5
2021,Arizona St.,Sat 1-09,H,USC,L,64,73,4-5,-1.5,97.5,88.8,86.7,41.5,12.2,14,40.7,98.9,42,21.7,35.1,57.1
2021,Arizona St.,Sat 1-16,A,Oregon St.,L,79,80,4-6,-1.9,130.8,114.9,123.7,54.5,6.3,26.7,41.1,125.2,54.6,17.2,40.6,50
2021,Arizona St.,Thu 1-21,H,Arizona,L,82,84,4-7,-2.4,115.2,102.4,110.2,56.5,21.5,25.7,53.7,112.9,56.6,18.8,27.3,27.9
2021,Arizona St.,Mon 1-25,A,Arizona,L,67,80,4-8,-2.7,89.4,98.8,88.9,42,15.9,22.7,15.9,106.2,55.8,22.6,23.1,100
2021,Arizona St.,Thu 1-28,H,California,W,72,68,5-8,-2.5,105.6,95,102.8,52.7,14.3,15.2,35.7,97.1,45.1,21.4,38.5,29.5
2021,Arizona St.,Sat 1-30,H,Stanford,W,79,75,6-8,-2.2,116.1,99.5,106.6,55.2,20.2,20,29.3,101.2,46.8,27,35.7,72.3
2021,Arizona St.,Thu 2-11,H,Oregon,L,64,75,6-9,-2.7,91.5,93.4,88.9,40.2,19.4,30.4,19.7,104.2,51.5,16.7,25.6,12.1
2021,Arizona St.,Sun 2-14,H,Oregon St.,W,75,73,7-9,-2.3,116.7,93.1,107.4,46.3,11.5,22.9,63,104.6,50,21.5,36.1,38.6
2021,Arizona St.,Wed 2-17,A,USC,L,71,89,7-10,-2.5,124,113.5,105.2,51.7,14.8,25,15,131.8,62.9,14.8,40,15.2
2021,Arizona St.,Sat 2-20,A,UCLA,L,79,80,7-11,-2.8,124,97.9,112.9,54.1,7.1,12.5,27.9,114.3,53.5,15.7,30,40.4
2021,Arizona St.,Tue 2-23,H,Washington,W,97,64,8-11,-2.7,117.6,84.2,121,58,10,23.7,36.2,79.8,42.3,20,21.7,30.8
2021,Arizona St.,Thu 2-25,H,Washington,W,80,72,9-11,-2.5,108,101.8,109.9,53.3,16.5,25.7,35,98.9,51.6,19.2,27.5,22.2
2021,Arizona St.,Sat 2-27,H,Washington St.,W,77,74,10-11,-2.3,116.5,101.6,105.5,46.9,15.1,30.2,32.3,101.4,46.6,21.9,34.3,35.6
2021,Arizona St.,Thu 3-04,A,Colorado,L,61,75,10-12,-2.5,105.1,93,90,40.5,16.2,20,27.6,110.6,50.9,19.2,37.5,33.3
2021,Arizona St.,Sat 3-06,A,Utah,L,59,98,10-13,-2.9,92,112.1,79.6,39.8,16.2,22.7,25,132.2,65.2,13.5,25.9,18.2
2021,Arizona St.,Wed 3-10,N,Washington St.,W,64,59,11-13,-2.5,95.3,82.5,87.7,44.8,17.8,16.2,31,80.9,46.6,28.8,27.8,12.1
2021,Arizona St.,Thu 3-11,N,Oregon,L,73,91,11-14,-2.9,105.4,106.3,98.4,51.6,16.2,15.2,17.7,122.7,67.2,13.5,16.7,27.9
2022,Arizona St.,Tue 11-09,H,Portland,W,76,60,1-0,0.1,96.3,80.5,99.7,52.3,24.9,36.1,13.6,78.7,46.3,27.5,12.1,20.4
2022,Arizona St.,Thu 11-11,H,UC Riverside,L,65,66,1-1,-0.8,98.7,101.7,97.8,43,15,31.7,20.3,99.3,49.2,19.6,32.5,16.4
2022,Arizona St.,Mon 11-15,H,North Florida,W,72,63,2-1,-0.7,100.2,104.2,107,54.2,17.8,35.9,30,93.6,44.6,17.8,22.2,30.4
2022,Arizona St.,Thu 11-18,A,San Diego St.,L,63,65,2-2,-1,111.8,94.8,93.4,42.4,16.3,25,30.5,96.4,45.1,16.3,31.3,54.9
2022,Arizona St.,Wed 11-24,N,Baylor,L,63,75,2-3,-1.2,101.6,96.4,92.1,44.6,21.9,26.3,28.6,109.6,47.9,11.7,36.6,12.7
2022,Arizona St.,Thu 11-25,N,Syracuse,L,84,92,2-4,-1.7,114.7,113.8,115.9,55.8,11,28.6,21.7,126.9,60.7,15.2,37.5,44.3
2022,Arizona St.,Fri 11-26,N,Loyola Chicago,L,59,77,2-5,-2.2,107.1,116.3,94.7,44.8,19.3,20,39.6,123.6,61.5,17.7,33.3,30.8
2022,Arizona St.,Wed 12-01,H,Washington St.,L,29,51,2-6,-2.8,49.9,72.9,44.1,23.7,22.8,20.8,14,77.6,36.4,22.8,34.1,23.7
2022,Arizona St.,Sun 12-05,A,Oregon,W,69,67,3-6,-2.3,100.8,85.9,96.1,53.4,22.3,24.2,20.7,93.3,45,18.1,28.9,35
2022,Arizona St.,Thu 12-09,H,Grand Canyon,W,67,62,4-6,-2.1,101.3,85.6,94.7,33.6,14.1,29.5,45.9,87.6,37,15.6,37.7,17.8
2022,Arizona St.,Tue 12-14,A,Creighton,W,58,57,5-6,-1.4,95.5,82.3,85.9,45,13.3,11.4,8.3,84.5,43.5,20.7,21.6,29.6
2022,Arizona St.,Sun 12-19,H,San Francisco,L,65,66,5-7,-2,98.1,85.2,89.8,42.3,18,35.4,15.5,91.1,54.7,29,23.7,30.2
2022,Arizona St.,Sun 1-02,A,California,L,50,74,5-8,-2.6,83.9,112.8,76.7,35.3,15.3,19.5,19,113.6,59.4,13.8,17.2,32.1
2022,Arizona St.,Sat 1-15,H,Colorado,L,57,75,5-9,-3.4,88.6,104.2,82.3,38.1,11.5,12.2,25.4,108.2,51.7,15.9,27.8,37.9
2022,Arizona St.,Mon 1-17,H,Utah,W,64,62,6-9,-3.2,96.5,93.2,98.3,46.9,12.3,31.8,18.5,95.2,39.5,21.5,38.5,35.1
2022,Arizona St.,Sat 1-22,A,Stanford,L,76,79,6-10,-3.9,108.8,106.5,104.3,58.5,22,24.1,15.3,108.4,47,24.7,37.8,82
2022,Arizona St.,Mon 1-24,A,USC,L,56,78,6-11,-4.3,97.1,98.9,82.1,40.6,11.7,17.1,7.8,114.4,54.2,23.5,46.9,32.2
2022,Arizona St.,Sat 1-29,A,Arizona,L,56,67,6-12,-4.4,93.3,78.9,80.4,39.3,24.4,34.1,24.6,96.2,34.7,17.2,39.5,54.2
2022,Arizona St.,Thu 2-03,H,USC,L,53,58,6-13,-5.1,84.6,81.6,79.3,35.1,9,19.1,11.9,86.8,35,20.9,40,41.7
2022,Arizona St.,Sat 2-05,H,UCLA,W,87,84,7-13,-4.5,114,90.5,104.4,47.9,13.2,25,36.1,100.8,40.4,10.8,32.7,35.9
2022,Arizona St.,Mon 2-07,H,Arizona,L,79,91,7-14,-4.9,109.6,100.6,100.5,51.4,16.5,20.5,12.7,115.8,62.5,25.4,43.3,38.3
2022,Arizona St.,Thu 2-10,A,Washington,L,64,87,7-15,-5.4,89.8,109.1,83.9,43.2,18.4,28.6,18.2,114.1,55.8,18.4,27.3,48.3
2022,Arizona St.,Sat 2-12,A,Washington St.,W,58,55,8-15,-4.8,100.2,81.7,90.9,55.1,29.8,28,12.2,86.2,39,21.9,34.1,16.9
2022,Arizona St.,Thu 2-17,H,Oregon,W,81,57,9-15,-4.5,122.2,86.9,124.1,65.7,18.4,34.5,33.3,87.3,39.1,18.4,25,34.5
2022,Arizona St.,Sat 2-19,H,Oregon St.,W,73,53,10-15,-4.4,95.5,73,102.9,51.6,15.5,22.2,21,74.7,40.7,26.8,22.2,22.2
2022,Arizona St.,Mon 2-21,A,UCLA,L,52,66,10-16,-4.6,94.8,91.8,83.6,44.5,20.9,23.5,7.3,106.1,45.3,17.7,33.3,37.7
2022,Arizona St.,Thu 2-24,A,Colorado,W,82,65,11-16,-4.1,120.7,87.9,113.8,56.6,16.6,29,24.6,90.2,45.4,19.4,12.1,35.2
2022,Arizona St.,Sat 2-26,A,Utah,W,63,61,12-16,-3.7,103.7,90.5,100.5,54.7,17.5,19.4,20.8,97.3,50,11.2,9.4,25
2022,Arizona St.,Thu 3-03,H,California,W,71,44,13-16,-3.6,108.6,76.3,110,58,12.4,17.2,21.4,68.2,34.7,20.1,23.3,8.5
2022,Arizona St.,Sat 3-05,H,Stanford,W,65,56,14-16,-3.4,94.1,86.5,95.8,51,20.6,17.2,35.3,82.6,47.1,31,34.3,29.4
2022,Arizona St.,Wed 3-09,N,Stanford,L,70,71,14-17,-4.1,111.9,102.9,105.3,54.9,13.5,17.9,11.5,106.8,48.4,15,29.7,23
2018,California,Sun 11-12,H,Cal Poly,W,85,82,1-1,-1,115.8,126.5,123.6,60,23.3,52.2,66,119.3,65.5,20.4,26.9,10.3
2018,California,Thu 11-16,H,Wofford,W,79,65,2-1,-0.9,109.5,97.2,117.4,59.4,28.2,53.8,37.7,96.6,59.8,23.8,8,32.6
2018,California,Mon 11-20,N,Wichita St.,L,82,92,2-2,-1.3,111.4,96,104.1,50,24.1,35.1,37.1,116.8,45.2,16.5,50,47.9
2018,California,Tue 11-21,N,VCU,L,69,83,2-3,-2.1,86.2,111.7,89.8,46.7,23.4,25.6,33.3,108,59.7,23.4,29.4,21
2018,California,Wed 11-22,N,Chaminade,L,72,96,2-4,-3.1,-,-,98.3,46.2,16.4,32.6,34.8,131.1,66.7,15,34.4,31.7
2018,California,Tue 11-28,H,Cal St. Northridge,W,83,63,3-4,-3.1,108.5,92.8,116.4,56.9,15.4,31.3,41.4,88.3,41,15.4,26.8,16.4
2018,California,Sat 12-02,H,Saint Mary's,L,63,74,3-5,-3.7,98.8,105.9,99.8,53.8,19,23.3,20.8,117.3,54.9,14.3,26.9,41.2
2018,California,Wed 12-06,H,Central Arkansas,L,69,96,3-6,-4.7,87.7,123.9,90.1,40.9,28.7,37.8,52.7,125.3,58.7,17,32.4,38.1
2018,California,Sat 12-09,A,San Diego St.,W,63,62,4-6,-4,107.3,83.2,93.3,49,25.2,28.6,38.8,91.8,46.9,20.7,13.8,38.8
2018,California,Sat 12-16,H,Cal St. Fullerton,W,95,89,5-6,-3.9,116.6,111.6,115.3,49.2,18.2,38.1,65.6,108,58.3,23.1,25.7,41.7
2018,California,Tue 12-19,A,Seattle,W,81,59,6-6,-3.7,111.1,88,114.9,50.8,8.5,36.1,43.5,83.7,38.6,22.7,36.6,19.7
2018,California,Thu 12-21,H,Portland St.,L,81,106,6-7,-4.6,89.9,123.8,94.6,44.6,30.4,48.6,76.8,123.8,55.2,11.7,34.1,35.1
2018,California,Sat 12-30,A,Stanford,W,77,74,7-7,-4.1,107.9,100.3,104.6,50.8,13.6,31.6,30.3,100.6,48.3,16.3,35.1,55.9
2018,California,Thu 1-04,H,USC,L,62,80,7-8,-4.7,84.7,102.1,83.4,45.7,29.6,32.4,20.7,107.6,50.8,14.8,30.6,32.3
2018,California,Sat 1-06,H,UCLA,L,84,107,7-9,-5.4,113.9,134.1,112.7,46.6,13.4,43.8,35.6,143.6,73.6,16.1,29.6,60
2018,California,Thu 1-11,A,Washington,L,56,66,7-10,-6,89.3,93.1,82.3,47.1,26.5,30.3,32.7,97,60.2,29.4,21.7,43.2
2018,California,Sat 1-13,A,Washington St.,L,53,78,7-11,-6.8,84,107.3,80.5,34.8,21.3,42.2,13.6,118.5,71.6,22.8,12.5,13.7
2018,California,Wed 1-17,H,Arizona,L,58,79,7-12,-7.4,91.5,102.4,85.7,36.3,20.7,28.6,58.8,116.7,73,31,47.8,26
2018,California,Sat 1-20,H,Arizona St.,L,73,81,7-13,-8.1,100.8,104,101.4,50.8,12.5,18.9,36.7,112.5,55.7,16.7,28.1,26.2
2018,California,Thu 1-25,A,UCLA,L,57,70,7-14,-8.5,96.3,92.2,87.2,38.7,22.9,43.2,25.8,107,46.9,16.8,29,66.7
2018,California,Sun 1-28,A,USC,L,59,77,7-15,-8.9,96.9,96.7,85.6,42.1,29,36.8,24.6,111.7,52.4,14.5,29.7,20.6
2018,California,Thu 2-01,H,Oregon,L,53,66,7-16,-9.6,83.4,98.3,81.9,36.7,24.7,41.3,33.3,102,65.8,26.3,19,65.8
2018,California,Sat 2-03,H,Oregon St.,W,74,70,8-16,-9.5,116.5,107.8,114.9,43.3,15.5,40.5,75,108.7,48,17.1,40,54.9
2018,California,Wed 2-07,A,Colorado,L,64,68,8-17,-10.1,104.9,99.8,96.8,40.8,19.7,45,36.7,102.9,55.7,28.7,35.7,65.9
2018,California,Sat 2-10,A,Utah,L,43,77,8-18,-10.4,78.2,103.4,66,34,24.6,24.4,24.5,118.2,67.6,20,21.4,29.4
2018,California,Sun 2-18,H,Stanford,L,73,77,8-19,-11.2,107.5,106.3,102.6,39.3,12.6,37,31.4,108.2,50,22.5,44.4,43.1
2018,California,Thu 2-22,H,Washington St.,L,76,78,8-20,-12.2,104.1,112.5,111.2,55.9,17.6,33.3,25.4,114.1,58,14.6,20,32.1
2018,California,Sat 2-24,H,Washington,L,51,68,8-21,-13,85.3,97.6,77,38.5,25.7,29.7,28.8,102.6,52.1,25.7,28.6,51.1
2018,California,Thu 3-01,A,Arizona St.,L,53,84,8-22,-13.4,81.1,97.7,72.8,34.4,23.3,31.1,27.9,115.3,54.9,15.1,22.2,72.5
2018,California,Sat 3-03,A,Arizona,L,54,66,8-23,-13.7,90.5,87.7,83.4,41.7,18.5,19.4,27.8,102,43.9,18.5,31.3,53.1
2018,California,Wed 3-07,N,Stanford,L,58,76,8-24,-14.3,85.2,102.7,80.6,33.1,15.3,34.6,28.2,105.6,50.8,22.2,42.5,36.1
2018,California,Fri 11-10,H,UC Riverside,L,66,74,0-1,-1,79.7,113.3,84.7,33.9,14.1,28,62.9,94.9,44.3,16.7,33.3,34.3
2019,California,Tue 11-13,H,Hampton,W,80,66,1-1,-0.6,109.7,94,115.7,57.7,14.5,22.6,51.9,95.5,33.1,13,40,31
2019,California,Mon 11-19,N,St. John's,L,79,82,1-2,-1.2,123.1,116.1,117.4,64.7,17.8,12.5,31.4,121.8,62.3,16.3,23.1,35.8
2019,California,Tue 11-20,N,Temple,L,59,76,1-3,-1.8,95.7,107.4,89.2,53.2,22.7,12.9,38.3,114.9,62.3,16.6,23.3,17.5
2019,California,Mon 11-26,H,Santa Clara,W,78,66,2-3,-1.7,110.1,95.7,109.6,56.5,14,14.3,40.7,92.7,51,30.9,31,47.9
2019,California,Sat 12-01,A,Saint Mary's,L,71,84,2-4,-2,118.4,122,111.9,50.9,12.6,25,20.7,132.4,73,20.5,27.3,26
2019,California,Wed 12-05,H,San Francisco,L,60,79,2-5,-2.8,95.4,115.2,93.7,45.9,18.7,21.2,42.9,123.4,57.6,17.2,40,28.8
2019,California,Sat 12-08,H,San Diego St.,W,89,83,3-5,-2.6,146.9,139.7,142.8,64.5,12.8,37,36.4,133.2,66,17.7,34.6,28.3
2019,California,Sat 12-15,H,Cal Poly,W,67,66,4-5,-2.6,94,110.7,105.1,49,17.3,24.1,50,103.5,51.9,23.5,32.3,28.8
2019,California,Wed 12-19,A,Fresno St.,L,73,95,4-6,-3.1,104.7,118.2,96.9,51.8,19.9,20,31.6,126.2,57.9,17.3,36.4,66.7
2019,California,Fri 12-21,H,San Jose St.,W,88,80,5-6,-3.1,117.9,132.1,129.5,55.7,7.4,27,41,117.7,64.4,22.1,28,32.7
2019,California,Sat 12-29,H,Seattle,L,73,82,5-7,-4,106.5,126.2,106.3,45.4,17.5,33.3,55.6,119.4,47.3,16,43.8,65.5
2019,California,Thu 1-03,A,USC,L,73,82,5-8,-4.5,114.2,116.5,110.2,53.3,13.6,28.1,21.7,123.8,57.8,7.5,28.1,44.8
2019,California,Sat 1-05,A,UCLA,L,83,98,5-9,-5,98.8,102.8,94.3,44.9,21.6,28.6,36.2,111.3,60.2,25,33.3,46.9
2019,California,Wed 1-09,H,Arizona St.,L,66,80,5-10,-5.8,104.3,105.8,94.7,46.2,18.7,23.5,46.2,114.8,54.2,12.9,24.2,39
2019,California,Sat 1-12,H,Arizona,L,65,87,5-11,-6.6,104.6,128.7,97.4,41.4,18,34.1,41.4,130.4,63.2,18,44,29.8
2019,California,Thu 1-17,A,Washington St.,L,59,82,5-12,-7.4,84.8,110.6,84.5,44.6,20,18.4,28.6,117.4,61.6,14.3,17.9,30.4
2019,California,Sat 1-19,A,Washington,L,52,71,5-13,-7.7,90.1,92,74.2,31.4,18.5,27.9,39,101.3,55.3,25.7,31,59.6
2019,California,Thu 1-24,H,Colorado,L,59,68,5-14,-8.5,97,106.9,92.4,43.5,6.3,11.1,33.3,106.5,57,20.4,20,30
2019,California,Sat 1-26,H,Utah,L,64,82,5-15,-9.3,93.1,110,95.5,50,10.4,13.5,16.9,122.4,66.9,22.4,33.3,15.3
2019,California,Sun 2-03,H,Stanford,L,81,84,5-16,-10.1,114.8,114.9,108.5,54.1,14.7,20.7,31.1,112.5,62.2,24.1,31.8,61.2
2019,California,Wed 2-06,A,Oregon,L,62,73,5-17,-10.4,108.8,107,95.8,45.1,13.9,12.9,37.3,112.8,65.1,23.2,24,9.4
2019,California,Sat 2-09,A,Oregon St.,L,71,79,5-18,-10.9,108.4,107.7,106,53.5,17.9,24.1,21.1,117.9,60.9,20.9,29.2,60.9
2019,California,Wed 2-13,H,UCLA,L,67,75,5-19,-11.8,92.4,92.1,88.6,38.2,17.2,29.8,27.9,99.2,47.5,25.1,43.6,50.8
2019,California,Sat 2-16,H,USC,L,66,89,5-20,-12.5,94.1,121.4,93.2,46.9,14.1,25.6,23.1,125.7,69.3,19.8,30.3,35.1
2019,California,Thu 2-21,A,Arizona,L,51,76,5-21,-13.1,87.2,106.8,76.3,35.7,18,24.3,28.6,113.7,59.1,16.5,24.1,30.9
2019,California,Sun 2-24,A,Arizona St.,L,59,69,5-22,-13.5,99.9,99.4,91.7,45.4,26.4,34.3,22.2,107.2,48.2,17.1,34.3,38.2
2019,California,Thu 2-28,H,Washington,W,76,73,6-22,-13.2,130.2,114.9,119.8,63,17.3,30.8,22.2,115.1,59.1,17.3,27.6,23.6
2019,California,Sat 3-02,H,Washington St.,W,76,69,7-22,-13.1,96.4,89,100.6,50,14.6,21.1,43.3,91.4,52.5,26.5,27,20
2019,California,Thu 3-07,A,Stanford,W,64,59,8-22,-12.7,104.9,78.2,91.3,46.6,14.3,22,34.5,84.2,39.1,21.4,32.6,21.9
2019,California,Wed 3-13,N,Colorado,L,51,56,8-23,-13.3,85.7,86,79.8,42.6,17.2,6.3,31.9,87.6,52.2,36,37,26.1
2019,California,Fri 11-09,N,Yale,L,59,76,0-1,-0.7,80.7,96.8,80.2,37.3,21.8,25,62.7,103.3,56.7,25.8,25.8,48.1
2020,California,Tue 11-05,H,Pepperdine,W,87,71,1-0,0.2,115.6,100.3,122.7,66.7,16.9,20.8,33.3,100.1,44.3,12.7,25,12.9
2020,California,Tue 11-12,H,UNLV,W,79,75,2-0,0.4,112.7,106.2,113.9,57.9,14.4,27.6,33.3,108.1,54,18.7,32.3,19.4
2020,California,Fri 11-15,H,Cal Baptist,W,82,62,3-0,0.4,107.6,91.4,118.6,62.5,21.7,34.6,25,89.7,40,18.8,25.6,23.3
2020,California,Mon 11-18,H,Prairie View A&M,W,54,50,4-0,0.5,81.1,81,81.1,45.5,33,29,47.7,75,39,24,33.3,15.3
2020,California,Thu 11-21,N,Duke,L,52,87,4-1,0.2,96.1,111.1,79.2,40.4,22.8,22.9,26.9,132.4,49.2,13.7,53.5,47.7
2020,California,Fri 11-22,N,Texas,L,45,62,4-2,-0.4,85.7,98.3,74.5,36.7,19.9,21.9,44.4,102.6,46.8,8.3,25,11.3
